formula,bg_1,fidelity_id_1,bg_2,fidelity_id_2
Cs1Cu3S2,2.199284999999999,0,2.7977920000000003,5
CFe2Ge2Pr2,0.0,2,0.0,3
MgDyPt4,0.0,2,0.0,3
MgCaPt,0.0,2,0.0,3
InBi3,0.0,0,0.0,3
LiRh2La,0.0,2,0.0,3
SiEr2Os3,0.0,2,0.0,3
Sr4Ce4O12,2.682472,0,4.044659,5
Ba8Mg2Si4N12,1.584754,0,2.51766,5
SiCa2Pt,0.0,2,0.0,3
Cd2Ru1C6N6,2.651535,0,3.994766,5
AsCd8,0.0,2,0.0,3
NaSbF6,4.8892,0,3.76,6
ScPS4,1.941999999999999,0,2.48922,4
Ga2RuHf2,0.0,2,0.0,3
CuAs2,0.4221,2,0.581,3
O3RbIr,0.0,2,0.0,3
NaMn3Se6,0.0,2,0.0,3
KCoSe3Hf,0.0,2,0.0,3
Ga4TbIr,0.0,2,0.0,3
P3Ni4GeLa2,0.0,2,0.0,3
TmGe,0.0,0,0.0,6
Li2InEr,0.0,2,0.0,3
Na3Ca2TaO6,4.2075,0,5.46992,4
Pd2GdHg,0.0,2,0.0,3
Rh2Dy3Pb3,0.0,2,0.0,3
Ga6SrPd,0.0,2,0.0,3
ORbZrI2,0.0,2,0.0,3
Zn2GePt,0.0,2,0.0,3
OSeSm,0.1395,2,0.5291,3
Tb3Lu,0.0,2,0.0,3
O8Rb3Hf,0.0,2,0.0,3
Al3Ge2PdNd3,0.0,2,0.0,3
NO3In3,0.0955,2,0.4787,3
Ag2InGd,0.0,2,0.0,3
Nd3Au2Tl3,0.0,2,0.0,3
NGaEr3,0.0,2,0.0,3
C2ILu2,0.0,2,0.0,3
CrGeHf,0.0,2,0.0,3
Ti2MoPt,0.0,0,0.0,2
Tl2I2,0.7717579999999999,0,2.401583,5
Lu2TlCd,0.0,0,0.0,6
FeLu,0.0,2,0.0,3
Li3O4V,4.0189,2,4.4143,3
Be3N2,3.3145,0,3.8,6
SrRhBa,0.0,2,0.0,3
GeCeHf,0.0,2,0.0,3
RhPt3,0.0,2,0.0,3
O6ZnSnGd2,2.8077,2,3.3599,3
O2CuDy,2.6278,2,2.9725,3
NiTc,0.0,2,0.0,3
O4SrBa,2.5497,2,3.249,3
Sc3ZnRu2,0.0,2,0.0,3
Cr4ZrTa,0.0,2,0.0,3
Zn3Ag2Tb,0.0,2,0.0,3
AsLa2Bi,0.0,2,0.0,3
SnIr2Th,0.0,2,0.0,3
Ir2Se6Br18,1.619407,0,2.549416,5
Zr3O,0.0,0,0.2,6
Pr(FeSi)2,0.0,0,0.0,6
Fe2W,0.0,0,0.0,2
Cs4Bi4Ge4S16,1.808599,0,2.561091,5
Co2Y2Pb,0.0,2,0.0,3
LiInSn,0.0,0,0.0,2
MgGa2Tm,0.0,2,0.0,3
Pt2PbTh2,0.0,2,0.0,3
NaTl2Bi2,0.0,2,0.0,3
O5SiCaSn,3.3654,2,4.0598,3
AlInSb2,0.3185,0,0.7843,3
CuYPt,0.0,2,0.0,3
ScCu4Se4,0.0,2,0.0,3
FeSn2Tb6,0.0,2,0.0,3
H6NiEu2,0.0,2,0.0,3
B4VNb,0.0,2,0.0,3
O2CdLa2,0.0,2,0.0,3
NZr2Pb,0.0,2,0.0,3
CuTaPt,0.0,2,0.0,3
ScZr2Pt2,0.0,2,0.0,3
La1As1,0.0,0,0.024186,5
MgCa2Ga2,0.0,2,0.0,3
TiPd2Sn,0.0,2,0.0,3
Cu3GaDy2,0.0,2,0.0,3
S4TeDy,0.0,2,0.0,3
O4Cu2Sb2Te2Lu,0.0,2,0.0,3
O4ZrBi,0.0,2,0.0,3
OClSb,1.7288,2,2.1519,3
SrIn2Dy,0.0,2,0.0,3
SnTeIr,0.5119,2,0.6774,3
H8NF5,7.1546,0,7.4321,2
GaBrEr,0.0,2,0.0,3
Na3S2Cu,2.1274,2,2.6746,3
F4Sc,3.1859,2,4.2394,3
LiAgSb2,0.0,2,0.0,3
O7Rb2Nb2Pr,0.0,2,0.0,3
Br6Rb2Pd,0.4145,2,0.689,3
O4Na2GeEu,0.0,2,0.0,3
Cu2Tb3Tl3,0.0,2,0.0,3
Na2MgIn,0.0,2,0.0,3
B6Fe2Sr,0.0,2,0.0,3
S3Ni2Ta,0.0,2,0.0,3
Co8As4Cl4O16,2.683688,0,4.159088,5
Li4YTl,0.0,2,0.0,3
NaLa2Tl,0.0,2,0.0,3
Cs2ZrF6,6.697699999999999,0,8.73484,4
KFe2Se2,0.0,2,0.0,3
CuRu2Pr3,0.0,2,0.0,3
Ba4Sb2O1,0.574063,0,1.15696,5
Ru4K8O16,0.5991500000000001,0,2.592467,5
NGeZr3,0.0,2,0.0,3
Sc2I2Pb,0.0,2,0.0,3
PCoTa4,0.0,2,0.0,3
BeAsTa2,0.0,2,0.0,3
Se3AgCsDy,0.0,2,0.0,3
CaAs2Y2,0.0,2,0.0,3
NK2Ni,0.0,2,0.0,3
PmGaAu2,0.0,0,0.0,6
ZnSe3RbNd,1.8409,2,2.3516,3
H2Co,0.0,2,0.0,3
Li3O6Al2Mn,1.2621,2,2.0242,3
Cd2SnBi2,0.0,2,0.0,3
NClTi,0.4932,2,0.802,3
Al2Ni9Nb,0.0,2,0.0,3
CsPt2Bi2,0.0,2,0.0,3
AlFeGe,0.0,2,0.0,3
S4Ni3Nb,0.0,2,0.0284,3
K4Na8Be4O10,2.49563,0,4.002883,5
Sc2Ag2Tl,0.0,2,0.0,3
Co2ZnHf3,0.0,2,0.0,3
Mg3Sc,0.0,0,0.0,2
Al2Si2Gd,0.0,2,0.0,3
Li5O10Ti2V3,0.0,2,0.5515,3
NbRh2,0.0,2,0.0,3
H12Br2Sr7,3.5859,2,4.3102,3
Mg3Tl,0.0,2,0.0,6
ZnAu2Pa,0.0,2,0.0,3
HBO4Pb2,2.9013,2,3.1385,3
Co6As4Eu,0.0,2,0.0,3
F5CaNi,0.0,2,0.3262,3
Br6Cs2Gd,0.0,2,0.0,3
GaGdPt2,0.0,2,0.0,3
SiHg3,0.0,0,0.0,6
Al2RuI8,1.1812,2,1.8366,3
BaPrO3,0.0,0,2.0,6
Sc2ZrTc,0.0,2,0.0,3
H6Ru1Sr2,2.259029,0,3.629575,5
LiPt3,0.0,0,0.0,3
S2KAg3,1.4937,2,1.8779,3
K3Te4Ta,1.1523,2,1.4298,3
NaRh2Sb2,0.0,2,0.0,3
Al2CrIr,0.0,2,0.0,3
MnGa4Se8Cd,0.8394,2,1.5272,3
AlGaRu2,0.0,0,0.0,3
BeTaAu,0.0,2,0.0,3
F6Rb2CsLa,5.7056,2,6.2808,3
BFe4Th,0.0,2,0.0,3
TiTb6Bi2,0.0,2,0.0,3
Br2Hg,2.0656,2,2.4198,3
LiAl2Ag2,0.0,2,0.0,3
Ca2PdAg,0.0,2,0.0,3
BaBiClO2,3.177399999999999,0,3.71,6
GeRhDy,0.0,2,0.0,3
CGeTa2,0.0,2,0.0,3
NaCd2Au2,0.0,2,0.0,3
LiZnRuSn,0.0,2,0.0,3
Si2AgHo,0.0,2,0.0,3
F6SrTh,6.9134,2,7.4618,3
Be2MgSc2,0.0,2,0.0,3
F6CoBa,0.0,2,0.8888,3
SiSEr,0.0,2,0.0,3
Ni2CuW,0.0,2,0.0,3
PmPt3,0.0,2,0.0,3
LiO6TiV2,0.0,2,0.1919,3
Dy8O4S8,2.150427,0,3.11119,5
ErHg2Tl,0.0,2,0.0,3
H2MgSc2,0.0,2,0.0,3
GeNbRu2,0.0,2,0.0,3
Li2HoTl,0.0,2,0.0,3
BeRh2In,0.0,2,0.0,3
F6Cs3Np,0.0,2,0.0,3
MnSe3TbPb,0.0,2,0.0,3
H8Mg2MnY,0.8827,2,1.329,3
LiF4Au,2.0612,2,2.815,3
H24C8N2F6Zr,6.8744,2,7.5388,3
AlNiNd,0.0,2,0.0,3
Ga2Zr2Mo,0.0,2,0.0,3
SnI2,1.6033,2,2.4,6
LiMgS2Cs,3.2006,2,3.7795,3
S4TeHf,1.0882,2,1.3064,3
Li4O8V3,0.0,2,0.0528,3
AgIn3Ba,0.0,2,0.0,3
ZnRbSb,0.494,2,0.5925,3
F6NaK2Eu,0.0,2,0.0,3
B6As,2.6041,2,1.51,6
F4CoCs,0.109,2,1.6334,3
CInHf3,0.0,2,0.0,3
S2SrHg,2.07,2,2.4682,3
MgY5,0.0,2,0.0,3
K6Fe2O5,1.458899999999999,1,2.640353,5
Cl6Ag3Sm,2.7881,2,3.4395,3
PTiPt,0.0,2,0.0,3
Li2NiGe,0.0,2,0.0,3
SiS4Cu2Zn,1.3778,2,1.801,3
VAs2,0.003699999999999,0,0.0,3
MnPSe3,0.0,0,2.5,6
Rb2CsHg2,0.0,2,0.0,3
Y1Ba2Ag5S6,1.365504999999999,0,2.316321,5
CaPt2,0.0,0,0.0,2
Ca2Cr2F10,2.585587,0,4.278204,5
C8O16H4Tl4,2.680928,0,4.153487,5
MgBa3,0.0,2,0.0,3
Be4CrMo,0.0,0,0.0016,2
NSr2Au,0.0,2,0.0438,3
Ni2Te3Ho,0.0,2,0.0,3
O4Ni2Cd,0.0,2,0.0,3
Fe5Pm,0.0,2,0.0,3
OClCr,0.4603,2,1.8477,3
C2BrBa2,0.0,2,0.0,3
ScMnSb2,0.0,2,0.0,3
LiEu2Tl,0.0,0,0.0,2
Rb2Ni2Cl2N4C4,2.965554,0,3.650947,5
Tc2WIr,0.0,2,0.0,3
HClSm,0.0,2,0.0,3
NaTi3Te6,0.0,2,0.0,3
O3KRu,0.0,2,0.0,3
Zr2Hg,0.0,2,0.0,3
CSTi2,0.0,2,0.0,3
Zn2RhAu,0.0,0,0.0,2
MnSe3TmTl,0.0735,2,0.8051,3
MgNiIn,0.0,2,0.0,3
KGe2In2,0.0,2,0.0,3
ScCuGe,0.0,0,0.0,3
H8N4AlCs,3.4427,2,4.1005,3
O2KRb,2.3019,2,2.691,3
Al3Ge2Zr3Re,0.0,2,0.0,3
InGd2Tl,0.0,2,0.0,3
Rb2Cd(PSe3)2,1.7916999999999992,0,2.58,6
O8As2SrCe,1.5203,2,1.7874,3
NiSe2,0.0,0,0.0,3
NiMo2Ir,0.0,2,0.0,3
Al3Sc4,0.0,2,0.0,3
Ca2SnAu2,0.0,2,0.0,3
H9O4Cl4Au,1.7933,2,2.2039,3
O6SeSrBa2,2.5993,2,3.1471,3
EuSnO3,0.0,0,0.0,6
Al5CoZr,0.0,2,0.0,3
ScSnPd,0.0,0,0.0,6
CSi2Sr2Ru2,0.0,2,0.0,3
CdSm3,0.0,2,0.0,3
SrPdIn3,0.0,2,0.0,3
K2CaBr6,0.0,2,0.0,3
OSr3Cd,0.0,2,0.0,3
Si2ErOs,0.0,2,0.0,3
Al5CaIr,0.0,2,0.0,3
LiCd4La,0.0,2,0.0,3
Si3Tb2Au,0.0,2,0.0,3
NbNO,1.5556,0,2.2964499999999997,4
NaCu2Sb2Ho,0.0,2,0.0,3
SrGa4O7,2.434599999999999,0,3.57848,4
Al3Ge2PdLu3,0.0,2,0.0,3
K2S,2.3201,0,3.7726,4
Ca2SrAg,0.0,2,0.0,3
Sc2ZnGa,0.0,2,0.0,3
H4NiRh3,0.0,2,0.0,3
O6FeCoSrGd,0.0,2,0.0,3
F3PClRb,3.3465,2,3.7088,3
Sr2Pd3Pb,0.0,2,0.0,3
Rb8Cr8O28,2.738816,0,4.005169,5
Ti2Se4Rh,0.0,2,0.0,3
Sr(LaS2)2,2.0278,0,2.85,6
Co4CdHo,0.0,2,0.0,3
CoCuSe3Tl,0.0,2,0.0,3
Ga3Tb3Pt2,0.0,2,0.0,3
TcRh2,0.0,2,0.0,3
KSb,0.0,3,0.9,6
SiRu3Eu2,0.0,2,0.0,3
TeEr2,0.0,2,0.0,3
Al2Ag3La,0.0,2,0.0,3
LiS2W,0.9652,2,1.1659,3
Mg5Sn,0.0,0,0.0,2
RuPd2In3,0.0,2,0.0,3
CSc3Te,0.0,2,0.0,3
Nb2La6O14,2.735667,0,4.106527,5
Cs2Hg2Pb,0.0,2,0.0,3
NFe3Rh,0.0,2,0.0,3
SrYPb2,0.0,0,0.0,2
Cl4BrTl5,1.6517,2,2.1708,3
Al2CdTe4,1.6245,0,1.6885,2
OAlSc3,0.0,2,0.0,3
NSr3Tl,0.0,2,0.0,3
Mg1Cu3Cl2O6H6,1.463517,0,3.619628,5
Al2Ni4Pr3,0.0,2,0.0,3
CaLa2Hg2,0.0,2,0.0,3
Cs5Nb2Br9S4,1.768219,0,2.758276,5
Al6TbPt,0.0,2,0.0,3
V2B2O6,1.654083,0,2.67598,5
BrRuDy,0.0,2,0.0,3
Se5Rb2,0.6991,2,1.0338,3
MgGaHo,0.0,2,0.0,3
Na2ZrSe3,1.3166,0,1.93895,4
CrNb2Os,0.0,2,0.0,3
BRh2,0.0,0,0.0,3
P2GaRb3,0.512,2,0.8589,3
H8Mg2MnTh,0.0,2,0.0,3
CaCo4Ge6,0.0,2,0.0,3
BeSrPt,0.0,2,0.0,3
NaPS4Zn,2.9787,2,3.3809,3
Sc1F3,6.081106,0,8.633286,5
F8Na2SrEr,0.0,2,0.0,3
Ag2SmTl,0.0,2,0.0,3
LiF6NiRb2,0.0,2,0.0,3
Ti2Rh3,0.0,2,0.0,3
FSr2Ba,0.0,2,0.0,3
Zn2HgBi2,0.0,2,0.0,3
O3NaFeRb,0.5426,2,1.0812,3
InEr2Au2,0.0,2,0.0,3
N2Mn3,0.0,2,0.0,3
AlHo2Ir2,0.0,2,0.0,3
S6MoTa2,0.0,2,0.0,3
SiPdHf,0.0,2,0.0,3
LiBePt2,0.0,0,0.0,2
P2Na4Cd1,0.7570779999999999,0,1.401404,5
P6FeNi,0.0,2,0.0,3
GdAuBi,0.0,2,0.0,3
Al3Si2FeLu3,0.0,2,0.0,3
Li3Tl,0.0,0,0.0,2
C2CoCe,0.0,2,0.0,3
CeIrPt,0.0,2,0.0,3
Li3HfBi2,0.0,2,0.0,3
F6NiRb2,1.5856,2,2.6771,3
Co8Ni,0.0,2,0.0,3
AlZnSb2,0.0,2,0.0,3
NGaEu,0.0,2,0.0,3
Al2TbAu2,0.0,2,0.0,3
S4KCuTb2,0.8404,2,1.0928,3
CrIn5Th,0.0,2,0.0,3
CrGa5Np,0.0,2,0.0,3
KSe,0.7039000000000001,0,0.6229,2
Co1Cl2,2.510365,0,4.167026,5
BPd2Pr,0.0,2,0.0,3
OAlSm3,0.0,2,0.0,3
O6MgSnLu2,3.7532,2,4.4195,3
HClEu,0.1356,2,0.2581,3
SiCo3Gd2,0.0,2,0.0,3
F6GaSr,0.0,2,0.0,3
K4P6,0.696676,0,1.316659,5
LiCaPd2Sb2,0.0,2,0.0,3
O4As2Eu,0.0,2,0.0,3
PTiRh,0.0,2,0.0,3
LiNaCl2,5.4601,2,6.4357,3
H2O2Sr,4.1135,2,4.7611,3
MnZnCdTe3,0.406099999999999,0,0.2677,2
Zr2Te3,0.0,0,0.0,2
BAl2TmOs2,0.0,2,0.0,3
F2Cl2Zn,1.4589,2,1.9061,3
YAg2Ho,0.0,2,0.0,3
MgTeAu5,0.0,2,0.0,3
Rh3W,0.0,0,0.0,3
P2NiEr2,0.0,2,0.0,3
Cu3YAu2,0.0,2,0.0,3
Li2P2Zr,0.0,2,0.0,3
LiN3Re2,0.0,2,0.0,3
CoLa6Pb2,0.0,2,0.0,3
BNNiDy,0.0,2,0.0,3
Ti2Ag,0.0,0,0.0,2
MgCl3Cs,5.2234,2,6.1821,3
BCZnNp,0.0,2,0.0,3
Si2EuOs2,0.0,2,0.0,3
Al4Sn2Ho3,0.0,2,0.0,3
CoY8In2,0.0,2,0.0,3
I,0.9846,0,1.30683,4
Se2CsPa,0.0,2,0.0,3
S3AgBa2,0.0,2,0.0,3
Si3RuHo,0.0,2,0.0,3
Al2Ni,0.0,2,0.0,3
Br6Rb2Eu,0.0,2,0.0,3
KPt4Pb,0.0,2,0.0,3
CZr2Cd,0.0,2,0.0,3
N2ZrNd,0.0,2,0.0,3
Cl6Rb2AgPt,0.0,2,0.0,3
O6CaEu2W,0.1657,2,0.378,3
Al2Ti2Zr,0.0,2,0.0,3
ZnSrSn,0.0,2,0.0,3
NMg3As,1.4361,2,1.9577,3
B2Hf2W,0.0,2,0.0,3
Ag2As1K1O4,0.16608,0,1.711205,5
GeSrAg2Te4,0.0,2,0.0,3
AlSe2Rb,2.8264,2,3.5929,3
O6PdBa2Ir,0.0,2,0.0,3
O2Cl4K2Re,0.1271,2,0.9548,3
PCl6Rb2,0.0,2,0.0,3
CrAsPd,0.0,0,0.0,2
Cu2ZnTh2,0.0,2,0.0,3
CoSn2Sm,0.0,2,0.0,3
Cu3Zn2Sr,0.0,2,0.0,3
SrY2Tl,0.0,2,0.0,3
ZnSb2Pr,0.0,2,0.0,3
In2SnHg,0.0,2,0.0,3
O6ScNi2Sb,0.5082,2,2.209,3
N3Sc4,0.0,2,0.0,3
La8O8H8,2.18417,0,3.442448,5
Co4CuTa,0.0,2,0.0,3
LiPm2Ir,0.0,3,0.0,6
ScCoNiSn,0.0,2,0.0,3
KSn3,0.0,0,0.0,2
AsPb3,0.0,0,0.0,3
Cu2ZnZr2,0.0,2,0.0,3
Zn3Pd,0.0,2,0.0,3
KZnAu2,0.0,2,0.0,3
P2Zn,0.6781,2,1.0249,3
NO2,2.649,2,3.0008,3
C2AlV3,0.0,2,0.0,3
O6TiCrLa2,0.0,2,0.0,3
Ag12B4O12,0.867748,0,2.194885,5
F6K2Ba,0.5643,2,0.8682,3
Sr6Zn2Pt2O12,2.591669,0,4.270311,5
LiSc2Y,0.0,2,0.0,3
Cr1Cu1S2,0.184553,0,0.883924,5
CaCuZn,0.0,2,0.0,3
CCa2,0.0,2,0.0,3
H2OBr2Sr,4.2173,2,5.0715,3
Ca3Tl,0.0,0,0.0,3
RhPb2,0.0,0,0.0,3
Ba1Li1F3,6.586627,0,8.627663,5
Cu4CdLu,0.0,2,0.0,3
KTl3,0.0,0,0.0,2
INdPt,0.8825,2,0.9989,3
Si7Ru2Th3,0.0,2,0.0,3
Zn2YHg,0.0,2,0.0,3
Ti2Rh2Hg,0.0,2,0.0,3
Na3AlP2,1.346,0,1.3977,2
Al3Pt5,0.0,2,0.0,3
H2Sr3Sn,0.0788,2,0.3487,3
Ti6MnTe2,0.0,2,0.0,3
KAgF3,0.0,0,0.0,6
Fe2Ni3,0.0,2,0.0,3
Se20Si8Na8,2.416062,0,3.415516,5
Cr3Nb2Ir,0.0,2,0.0,3
K2Se3,0.644,0,0.6296,2
Cl6RbCs2Lu,5.0091,2,5.8101,3
Mn2Ru3La,0.0,2,0.0,3
K2SnCl6,2.6777,0,3.24317,4
Cl6K2Zr,3.4478,2,3.9556,3
O3TiCd,2.961,2,3.4215,3
NdAu4Hg,0.0,2,0.0,3
PCoPa,0.0,2,0.0,3
CaLaAu2,0.0,2,0.0,3
MgSe4Pm2,1.4574,2,1.9416,3
LiP2Cu2Er,0.0,2,0.0,3
BaIrPb2,0.0,2,0.0,3
CaYRh2,0.0,0,0.0,2
OSAgEu,0.0,2,0.0,3
NaCuSe3Zr,0.1051,2,0.38,3
Si4Mo3Ho2,0.0,2,0.0,3
H2RbAg,2.4031,2,2.8311,3
MgCdTm,0.0,2,0.0,3
LiRhAu2,0.0,2,0.0,3
Li5O8Ti3,0.0,2,0.0,3
VB2,0.0,0,0.0,6
H6CoSr2,0.0,2,0.0,3
B2Pr3Pt7,0.0,2,0.0,3
OZnLaBi,0.0,2,0.0,3
Al3Si2Ca3Pt,0.0,2,0.0,3
Lu3Tl,0.0,2,0.0,3
Cl6Rb3Sm,5.2233,2,5.8803,3
PSe3Tl3,0.1851,2,0.5422,3
ZnGaNd2,0.0,2,0.0,3
TiMnAs,0.0,2,0.0,3
Dy3Lu,0.0,0,0.0,3
SbTeNd,0.0,2,0.0,3
Cl3CrTl,0.0,2,0.0,3
Si2Cu2Tb,0.0,2,0.0,3
TiPd2Sb,0.0,2,0.0,3
B4Mn,0.0,2,0.0,3
Na2KCs,0.0,2,0.0,3
O8K2V2RbGd,3.3085,2,3.6819,3
LiO7Nb2La,1.3992,2,1.8788,3
O3VCr,0.0,2,0.4146,3
LiO2Gd,2.9881,2,3.6733,3
S2Cl8Hg3Bi2,2.9155,2,3.2263,3
HfPt,0.0,2,0.0,6
O4AlBa2,0.0,2,0.0,3
Co2CdSm2,0.0,2,0.0,3
Zn2SnTh2,0.0,2,0.0,3
Sr3In4Ir4,0.0,2,0.0,3
S3CoRbNb,0.0,2,0.0,3
B2Rh2Sm,0.0,2,0.0,3
Au2Tl3,0.0,2,0.0,3
F6FeZr,0.0,2,0.7127,3
CaGe6Ir4,0.0,2,0.0,3
In2PmLu,0.0,2,0.0,3
H6La2Os,0.0,2,0.0,3
RbSbHg,0.0,2,0.0,3
Na3AgO2,1.1444,0,2.10337,4
CrGe3Dy,0.0,2,0.0,3
H6K2Au,0.0,2,0.0,3
Ni2Cu2As4Sr3,0.0,2,0.0,3
LiAgHg,0.0,2,0.0,3
ZrI3,0.0,2,0.0,3
O7Rb2Nb2Eu,0.0,2,0.0,3
NaAgI2,2.2378,2,2.7322,3
ScCdTl2,0.0,2,0.0,3
Fe3Hf2,0.0,2,0.0,3
In2Pb2Bi,0.0,2,0.0,3
F6CeTb,0.0,2,0.0,3
PRhPr,0.0,2,0.0,3
Fe2Nd,0.0,2,0.0,3
NaLaHg2,0.0,0,0.0,2
Mo2Pt,0.0,2,0.0,3
NaNi2As2Np,0.0,2,0.0,3
SiGaEu,0.0,2,0.0,3
CNORb,4.3278,2,4.6222,3
RhSn2La,0.0,2,0.0,3
Li4CaPb,0.0,2,0.0,3
Zn4S4,2.737165,0,3.501535,5
BCo6Th2,0.0,2,0.0,3
B4Ho,0.0,2,0.0,3
Sr8I4N8B4,2.550596,0,3.612717,5
Li6Al7,0.0,2,0.0,3
S4Cu2ZnIn,0.0,2,0.0,3
BN2Na2Rb,2.0328,2,2.5699,3
Al4PtTh,0.0,2,0.0,3
MgGe2Zr2,0.0,2,0.0,3
B2AlW2,0.0,2,0.0,3
P4Fe2Cu2Pr3,0.0,2,0.0,3
BaTbMn2O6,0.0,1,0.0,6
Mn2CoAs,0.0,0,0.0,6
SbAu2Pu,0.0,2,0.0,3
Na4S6Ge2Pb,1.9045,2,2.2997,3
O2Na2KRh,0.3593,2,0.8529,3
In2TlBi,0.0,2,0.0,3
Br6Rb2Hf,3.0574,2,3.5061,3
CrMnAs,0.0,2,0.0,3
Sb4Cs12O16,2.789459,0,4.367026,5
Ni4CdNd,0.0,2,0.0,3
N2NbCs,1.6662,2,2.01,3
CuAsPt2,0.0,2,0.0,3
LiAlAu,0.0,0,0.0,3
Be3Y2,0.0,2,0.0,3
Fe1Ti4P6O24,2.189745,0,2.623593,5
Ru2In3Ce3,0.0,2,0.0,3
Se5Sn2Bi2,0.0342,2,0.1925,3
Li2SiEu,0.0,2,0.0,3
S4O12,5.15071,0,7.090854,5
Br3Sr3Sb,1.3772,2,1.7683,3
O4Sr2Ta,0.0,2,0.0,3
NiCu2Ir,0.0,2,0.0,3
Na2Mo12Cl26,2.453542,0,3.547647,5
RhSb2Ba6,0.0,2,0.0,3
PdAg,0.0,2,0.0,3
RhTe2Tl,0.0,2,0.0,3
CoRh3,0.0,0,0.0,2
Cl6ScRb2,0.0,2,0.0,3
MnCo2Zr2,0.0,2,0.0,3
CuPt2Au,0.0,2,0.0,3
P2MnLu6,0.0,2,0.0,3
CdDyPt,0.0,2,0.0,3
Ag3In2,0.0,2,0.0,3
As2EuPt2,0.0,2,0.0,3
OFS3Er3,0.2163,2,0.6279,3
Al3PdSn2Er3,0.0,2,0.0,3
Se2RuNd6,0.0,2,0.0,3
AlFe2Pm,0.0,2,0.0,3
Pb4S4,0.099198,0,1.13084,5
O5BaLa2Pt,2.2803,2,2.8449,3
NGeEu3,0.0,2,0.0,3
CaCu5,0.0,2,0.0,3
Al2Np,0.0,2,0.0,3
PS4Cs3,2.6161,2,3.1655,3
ZrCl3,0.365799999999999,0,1.0789300000000002,4
Ni3Te2,0.0,0,0.0,2
Nd3Eu,0.0,0,0.0,2
KSe6Th2,0.0,2,0.0,3
LiP2Fe2Sm,0.0,2,0.0,3
ScZnHg,0.0,2,0.0,3
ScCdIn2,0.0,2,0.0,3
F6CrRb3,2.2247,2,3.8839,3
Ga3PdI,0.0,2,0.0,3
Si2Ni2Pa,0.0,2,0.0,3
O3CrLa,0.5953,2,1.9655,3
MgSi7Ir3,0.0,0,0.0,6
FeZn4,0.0,2,0.0,3
Zn2Se4Sn,0.8592,2,1.2492,3
PCa2Sr,0.0,2,0.0,3
MgNi4Cd,0.0,2,0.0,3
ScErBi,0.0,2,0.0,3
RbTe2Tb,1.1129,2,1.488,3
GeAgPu,0.0,2,0.0,3
GaGe2Th2,0.0,2,0.0,3
O6Ca2FePd,0.0,2,0.0,3
NdErTl2,0.0,0,0.0,2
W4O12,1.213575,0,2.217322,5
Ga2SrLa,0.0,2,0.0,3
LiMnPd2,0.0,0,0.0,2
TaW3,0.0,2,0.0,3
Pb4Sn4S12,0.97115,0,1.621463,5
H4Si,4.7615,2,5.4994,3
CoLuPb,0.0,2,0.0,3
MnOs,0.0,2,0.0,3
Se4TaTl3,1.9743,2,2.3019,3
Sb4Br12,1.951347,0,0.979291,5
LiPm2Ir,0.0,2,0.0,3
RbCd13,0.0,0,0.0,6
OKBa2,0.0,2,0.0,3
Ga3Ru2Au,0.0,2,0.0,3
AgSmHg,0.0,2,0.0,3
Si2SnCe2,0.0,2,0.0,3
Mn5Ni,0.0,2,0.0,3
Ni2W,0.0,2,0.0,3
GaAs,0.7535,3,0.4318849999999999,4
MnCo2La,0.0,2,0.0,3
Li2O4SiRb2,4.0769,2,4.7709,3
Hg3C,0.0,0,0.0,6
Cu1Sr2P2O8,1.395016,0,3.462063,5
F4AsCs,4.5175,2,4.9918,3
PFeRb,0.0,2,0.0,3
Cu3Au2,0.0,2,0.0,3
ZnRh2Dy2,0.0,2,0.0,3
SiMnTe3,0.0,2,0.0,3
MgAl4Np,0.0,2,0.0,3
Li2O4TiCu,0.0177,2,0.9595,3
Cl6CuRb2Tb,2.5207,2,2.7995,3
O6FeICs,0.1577,2,0.9128,3
Rh2SnHf,0.0,2,0.0,3
LiCl6Rb2Rh,1.6556,2,2.3331,3
Sn1F4,3.092446,0,5.242883,5
Al6NiDy,0.0,2,0.0,3
CdIn,0.0,0,0.0,3
Cr3GeHf2,0.0,2,0.0,3
Zn5Tb,0.0,2,0.0,3
Ca2Ge3Cd6,0.0,2,0.0,3
O11Ba5Bi3,0.0,2,0.0,3
Al3Sc3Ge2Pd,0.0,2,0.0,3
FeHf6Tl2,0.0,2,0.0,3
YLa2Pb,0.0,2,0.0,3
Hf2Hg,0.0,2,0.0,3
SSeEu2,0.0,2,0.0,3
Ce(BC)2,0.0,0,0.0,6
MoRu2Pt,0.0,2,0.0,3
F6NaIrTl2,1.5536,2,2.1985,3
O8RbMo2Lu,4.042,2,4.4357,3
NaTe3,0.5092,0,0.4826,3
Mo2Na10O8N2,2.383372,0,3.792601,5
LiTiSe2,0.0,2,0.0,3
Ga2Ru3Pr,0.0,2,0.0,3
GaPd2Tb2,0.0,2,0.0,3
Al2Ca2I,0.0,2,0.0,3
H4FeNi3,0.0,2,0.0,3
NaBrRb3,0.0,2,0.0,3
MnSbNp,0.1264,2,0.0,3
ClSc2Os,0.0,2,0.0,3
Sr4V4P4O24,2.443536,0,3.595831,5
Cu1Ta1N2,0.7027709999999999,0,1.35528,5
SiMnZr,0.0,2,0.0,3
Cu3Se2,0.0,0,0.0,2
InPb,0.0,0,0.0,2
S3CaCuDy,1.1462,2,1.4589,3
CuSn2Sm,0.0,2,0.0,3
